Puzzle,Model,Time,Correct
........1.....35..529...6..........2.6..98.....84517.............5...19863..7....,Constraint Programming Solver,11.9797ms,true
........1...92..74....7.6.5.826.....34.5.9.27.....238.7.1.4....25..93...9........,Constraint Programming Solver,11.9053ms,true
........1..4.1.6..71....28...93..85.5.84..7...2..85..6......4...46..9......73....,Constraint Programming Solver,18.9005ms,true
........1..87...2.4..9....85....81..7....4..3.6.....45..3......954....6..2...93..,Constraint Programming Solver,22.1611ms,true
........1.65...93..7..4.85......12.7...3.7...4.76......24.8..9..19...34.6........,Constraint Programming Solver,14.1866ms,true
........14...78....26.4...5..2......7...843.6...63..9...3...21..7.9.....5......4.,Constraint Programming Solver,11.9601ms,true
........2......3...93...67.73....59...81.4..7.1.9......8.732.1...1..8.....75...6.,Constraint Programming Solver,11.9531ms,true
........2...354.......7.....6.....1...2..9...59.8...26..89......5.....3...4.1576.,Constraint Programming Solver,12.6269ms,true
........2...937...549.......6.37.8..7.2...6.4..1.68.2.......718...716...9........,Constraint Programming Solver,12.2072ms,true
........2..7..356..8942..............1.5..4.8..5286...47.........8....1.5.....7.6,Constraint Programming Solver,12.0367ms,true
........2479......5.34.1.....1.4.6....79.53....8.6.9.....8.62.9......4187........,Constraint Programming Solver,12.0346ms,true
........29.5.4.8..8..3..97.2..7..16..9.....2..61..5..9.39..7..1..8.2.3.77........,Constraint Programming Solver,11.911ms,true
........3....27......69..1...7......9....41...5..326..7..........6.15..8.1...3245,Constraint Programming Solver,16.3383ms,true
........3.5..614..8.7..5.164......6...58.9.....2..................1.492.341.....8,Constraint Programming Solver,37.2821ms,true
........3.6431.....5...74..7.9....3..8.6.5.2..1....9.4.981...4.....2915.1........,Constraint Programming Solver,14.635ms,true
........33.87.6.....1.25.9...45.....65..9..21.....14...7.14.5.....2.37.61........,Constraint Programming Solver,18.1867ms,true
........337..65...69..3.28......93.6.4.....5.9.17......35.2..71...51..344........,Constraint Programming Solver,11.9401ms,true
........372...6..9.9.142...2.4.....6..7.198..1.....3.5...925.3.5..3...979........,Constraint Programming Solver,12.1719ms,true
........39..34.65.15.....7.56..1.2......7......4.2..85.1.....92.25.61..43........,Constraint Programming Solver,12.5892ms,true
........392......6..8.4.....47..8....13..4.5..8.1..7...............5.62...1..39.4,Constraint Programming Solver,12.0447ms,true
........4...7.53.....4.3.5948.....2.3.9...4.6.2...7.8551.9.2.....71.4...9........,Constraint Programming Solver,17.4945ms,true
........4..67.3..94589......7..95..2..93.81..2..47..9......97489..5.42..3........,Constraint Programming Solver,12.1665ms,true
........4..8.5...3..128.......1.9..........6.58.3..97..19....8..7.5...9...5..14..,Constraint Programming Solver,12.2221ms,true
........4..89...1.6...45.93.957....6..2...9..1....374.53.67...9.6...91..8........,Constraint Programming Solver,17.0614ms,true
........4.21......47...685.6..13...2..8.2.9..1...58..3.693...28......59.2........,Constraint Programming Solver,19.754ms,true
........4.5.3..6..7.91...8...........85....1......42.71...72......4...7......6..9,Constraint Programming Solver,26.8162ms,true
........4.7.2..8.98956.......395.6.............9.462.......54866.8..1.3.7........,Constraint Programming Solver,12.3068ms,true
........4.89.........26..5.....59.68..3.....97.....4.....8..6....5..17...3...6..2,Constraint Programming Solver,12.3067ms,true
........474152...96....8.5...5..7246.........4678..5...5.2....39...451273........,Constraint Programming Solver,12.2669ms,true
........4792.31...13.6....2..63...4...7...8...8...25..6....3.89...92.1769........,Constraint Programming Solver,11.9701ms,true
........491....57..82....6..5.698...2....5..3...732.9..7....85..94....328........,Constraint Programming Solver,11.8846ms,true
........5.......287..38..............3...8452..6425.1......6...2....37.4..384....,Constraint Programming Solver,20.3275ms,true
........5.......76.1.9..32......5.....8..37..3671.......6..7...58..6..1..21....4.,Constraint Programming Solver,16.9936ms,true
........5....486.7876.5.9...412....3.3.....7.92...346...3.7.1591.943....2........,Constraint Programming Solver,12.7739ms,true
........5..3.74....18.5.7...5.8...19.........96...5.4...5.8..3....21.6..6........,Constraint Programming Solver,19.8664ms,true
........5..3.76.....4....72.1.......6....8...75.39...8......9.6..5..7.2..2..69..4,Constraint Programming Solver,21.7154ms,true
........5.3....962....34...38.......6..8.......16..2....5..6.2...879.1.....2..7..,Constraint Programming Solver,12.1526ms,true
........5.75..83....9.2....6....5..9..72........7..86........2.16...47...8....546,Constraint Programming Solver,12.0678ms,true
........52.613...9...5.9..7.21........8..25..9.....6...7..26.94.4.3.............1,Constraint Programming Solver,11.9093ms,true
........5435..1.68.2...93..71..32...............19..74..19...8.54.7..6916........,Constraint Programming Solver,11.8373ms,true
........549...8.....26.7..4..1.2..7.......6...2.73..8....1.4............763.5..9.,Constraint Programming Solver,12.3235ms,true
........6...7.2.1..81.5.....1.9...73.65...49.37.6.4.2.....4.26..5.8.7...4........,Constraint Programming Solver,20.6995ms,true
........6.976.8...1......54...7..2...6..4.......916.3..........8742..3...39....1.,Constraint Programming Solver,11.9945ms,true
........61..42.......1....8.8....657..73...12....9......8...4.3..274....3......9.,Constraint Programming Solver,11.8052ms,true
........643...2.......14.59.9.6..542..6.7.9..354..9.7.71.34.......5...835........,Constraint Programming Solver,19.2969ms,true
........647...9......2..475..2..5.8..3.6.1.5..5.3..6..524..7......9...341........,Constraint Programming Solver,12.0838ms,true
........68...1..373..7.95...5.2.....6.4...3.2...6.1.4...78.2..546..9...82........,Constraint Programming Solver,12.6363ms,true
........68..4.1....3..921.4.4....273.........275....9.9.382..4....3.5..27........,Constraint Programming Solver,12.0907ms,true
........7...7.61.83......5.......6.4.1.6...2...2.43............47.5.1.......9.215,Constraint Programming Solver,12.1145ms,true
........7...98.4..96...3..18..6...5..7.8.5.6..4...7..87..1...26..4.52...1........,Constraint Programming Solver,12.1105ms,true
........7..12...5......492.2..69..3.4.......1.8..47..6.927......7...65..3........,Constraint Programming Solver,19.2957ms,true
........7..2.7.1....1..83...1..9..4..9....5....6.5....9..3....85.....7....754...6,Constraint Programming Solver,12.499ms,true
........7..316...85..4...2.3....4...9......7........96..1.2.48..9.6...5..2...9..1,Constraint Programming Solver,12.0304ms,true
........7..6....211395....6.......9.....72...97.6..8.5...........4.9.2.....346.5.,Constraint Programming Solver,15.8678ms,true
........7.32.96..41..2..6...7....5...857.246...1....7...6..4..12..67.93.8........,Constraint Programming Solver,13.0292ms,true
........7.4.7.3....3.8.9.51.2.....167..2.6..315.....4.27.5.1.6....3.4.7.4........,Constraint Programming Solver,12.1571ms,true
........7.6....39.2.76....1.....2......4...638.1..9.5............65...4..8.31...2,Constraint Programming Solver,11.9561ms,true
........72.4.....859.64..3...348......93.18...8..923...7..54.838.....1.54........,Constraint Programming Solver,11.9032ms,true
........73.2..9..4.7...16.57...84....8..6..7..2.19...36.58...2.9..2..4.82........,Constraint Programming Solver,11.8841ms,true
........73.8.1.......5.4.....6..9.....3.4...5....7.4.87.........4165..9...5.3.1..,Constraint Programming Solver,11.9691ms,true
........74.6..7.....71285.6..3.71.5.8.......3.1.84.2..6.89327.....4..9.51........,Constraint Programming Solver,12.4712ms,true
........751.7.2......15..46.2.4...959.......217...983.63..47......8.5.238........,Constraint Programming Solver,12.0726ms,true
........7561........8..4.2...9.72...1..9.....7.5...4.8......68.8..5..1....3...2..,Constraint Programming Solver,21.7611ms,true
........8.....3..572..61.............7..8.....8.72.96..........3.8.1..2..41698..7,Constraint Programming Solver,27.4613ms,true
........8....1.54....7.629189......6.47...18.2......549834.7....7..2....4........,Constraint Programming Solver,11.9522ms,true
........8....5..2...4.2.9.1..9.........7.34..5...6..977.3........2.8...6.....4.89,Constraint Programming Solver,11.952ms,true
........8....6947..71...5.9..34.8....6..9..5....6.21..3.2...61..1597....4........,Constraint Programming Solver,11.8794ms,true
........8...4.9.7.673.8...916.9.....8.4...9.7....25.645...6.381.8.3.4...3........,Constraint Programming Solver,12.2245ms,true
........8...57...38...4...979...1.......3....24....6..3........4..8.57...26..3.1.,Constraint Programming Solver,18.1926ms,true
........8..14......69.8..43...2.9....7.....5..52.48..........39.45...76...8......,Constraint Programming Solver,11.9916ms,true
........8..72......4.....6...91..5...5..8...22..3..48...3.958....2..7....61.....4,Constraint Programming Solver,12.0086ms,true
........8..97....22.59...4..4.8....339.264.815....7.6..8...24.94....93..9........,Constraint Programming Solver,16.924ms,true
........8.34.1.2....5...6.......3....1..48....78..91.5....94.........8..3215....6,Constraint Programming Solver,11.907ms,true
........8.34.7.2....591...6.718...3....4.1....6...251.7...851.3..2.4.67.1........,Constraint Programming Solver,12.7518ms,true
........8.8.....93.9...864...9.7..1...21.97...6..5.48..345...7.62.....5.9........,Constraint Programming Solver,20.8412ms,true
........8.94..7.5.....1564..7.23.8.99.......42.3.98.7..5176.....3.1..79.7........,Constraint Programming Solver,18.2865ms,true
........8137.6.......7.4....9..4.7....4..58....6.9...3..5........8.19...61....45.,Constraint Programming Solver,12.0969ms,true
........84...6...7..8.4....8..4.25....2..691..5.......6.9..1.4..1.7......8...5.9.,Constraint Programming Solver,11.9544ms,true
........87.2.5.1..5.8..6..728.71..4...........7..89.121..3..7.6..5.7.2.19........,Constraint Programming Solver,12.0408ms,true
........894...1.5.6...28.9.85.9........8.2.......53.29.3.29...5.7.4...614........,Constraint Programming Solver,12.0716ms,true
........9..........659..18.2....4....5........93.8..46..1.258.......7..2..68..7..,Constraint Programming Solver,11.9513ms,true
........9.......8.57..16...9............6453....73.........7.6..25..87...34..5.9.,Constraint Programming Solver,11.9606ms,true
........9.....62..85.3.7..1..........9816..7...6.7.3........4...19..3..7.4...5.1.,Constraint Programming Solver,11.8778ms,true
........9....8.12...69.1.....2...96..7.592.8..85...3.....7.85...64.2....1........,Constraint Programming Solver,11.9308ms,true
........9...1.7.53.5.93.6......758..9.......6..634......1.94.6.74.5.3...8........,Constraint Programming Solver,34.9845ms,true
........9...3....7.36..51.4.5..31.....4.2.3.1...89..4.8.21..67.6....8...4........,Constraint Programming Solver,18.9497ms,true
........9..829...1952.34...6.7....9..9.6.3.4..2....7.6...86.9252...458..7........,Constraint Programming Solver,13.0154ms,true
........9..9..6..5.3.4.................38..2..56..1..8.4.......3.8.724...67...5.1,Constraint Programming Solver,12.1044ms,true
........9.1..49..2.2.8.1..58.7......1..6.5..7......6.39..5.3.1.2..78..9.6........,Constraint Programming Solver,11.9877ms,true
........9.14.8.6.....2.4...37...1..5..24.39..5..9...38...1.8.....1.7.59.2........,Constraint Programming Solver,16.7313ms,true
........9.4..7..1.3....85.7.16...89....1.5....38...45.4.59...26.7..4..8.6........,Constraint Programming Solver,18.8257ms,true
........9.4.7.15.3..73....6..2.6.3...3.....5...5.2.4..3....89..2.49.5.3.9........,Constraint Programming Solver,29.6996ms,true
........9.792.3....3.8.96.1....6.3.27.......81.6.9....9.81.5.2....6.259.5........,Constraint Programming Solver,12.0061ms,true
........9.83..426.....1...8...........7..38..1...8..75.........7.9..8.1.8...4653.,Constraint Programming Solver,12.0084ms,true
........92...3.6..5...8.....2...4.5..6.7...1...4...........1..27..9...653..4...71,Constraint Programming Solver,11.973ms,true
........94.9...5..6..8..1..81.6...3...3.....6....954..37..8..........7....2.14...,Constraint Programming Solver,11.8628ms,true
........949...73..7.14...2..7..5....2.9...5.3.5..3..4..3...89.4..43...818........,Constraint Programming Solver,17.5028ms,true
........976..2...58...9312.6...7..53.........59..8...7.3526...89...4..622........,Constraint Programming Solver,20.9272ms,true
........99.8.71...71.9...8......7.568..6.5..346.3......3...6.74...59.3.85........,Constraint Programming Solver,12.0065ms,true
.......1.......9.6.5..37...7....45322.......95391....8...59..7.1.4.......9.......,Constraint Programming Solver,12.6754ms,true
.......1...146.....2.9..5.8...2..7.99.4.7.6.37.2..3...3....7.5.....269...4.......,Constraint Programming Solver,15.1864ms,true
.......1...2853......7...45...9.8..........2.461...3......15...........6.34..695.,Constraint Programming Solver,11.9649ms,true
.......1...43..9..3..71.2..5..4..682..1.2.3...36..5..1..5.46..9..9..38...6.......,Constraint Programming Solver,11.9527ms,true
.......1...456..2.......3..........171.4....9...3..25.3..6.54...7..8.....56..18..,Constraint Programming Solver,11.9543ms,true
.......1.296.......84.576......28..1.4.9........7.1.....8.....7........2.6.2...93,Constraint Programming Solver,11.9499ms,true
.......1.3.1..2...8.2..7..57..89.3...69...45...3.45..65..6..7.2...2..5.9.2.......,Constraint Programming Solver,20.0767ms,true
.......1.4..36.8.5.86..5.4.....3...23.7...9.18...5.....5.4..63.1.4.86..7.7.......,Constraint Programming Solver,12.2469ms,true
.......1.56...4..7...79...829...6..4..5...2..4..5...819...47...6..1...42.4.......,Constraint Programming Solver,12.0956ms,true
.......1.8..9....6..3.17.4...8.3249..45...83..798542...3.56.1..5....1..9.8.......,Constraint Programming Solver,16.4751ms,true
.......1.9...4.2..6....194.7..3.61......8..9...65.7..8.874....1..1.7...9.5.......,Constraint Programming Solver,12.6725ms,true
.......12.5.4............3.7..6..4....1..........8....92....8.....51.7.......3...,Constraint Programming Solver,17.0395ms,true
.......122..7.846..34....5....89....8.32.61.5....51....1....53..921.5..838.......,Constraint Programming Solver,11.9779ms,true
